,trackName,artistName,total_listens_track,genres
15511,Fake Roses,The Lone Bellow,1,deep new americana
15512,Fake Roses,The Lone Bellow,1,indie folk
15513,Fake Roses,The Lone Bellow,1,new americana
15514,Fake Roses,The Lone Bellow,1,stomp and holler
15515,Falafel,Tom Misch,1,indie soul
15524,Fall Back Fools (feat. Max),Taylor Bennett,1,chicago rap
15525,Fall Back Fools (feat. Max),Taylor Bennett,1,drill
15526,Fall Back Fools (feat. Max),Taylor Bennett,1,lgbtq+ hip hop
15495,Fake Love,Drake,1,canadian pop
15494,Fake Love,Drake,1,canadian hip hop
15493,Fake I.D.,Joyce Manor,1,pop punk
15469,Faith (with Dolly Parton) [feat. Mr. Probz],Galantis,1,electro house
15458,Failures - 2010 Remaster,Joy Division,1,new wave
15459,Failures - 2010 Remaster,Joy Division,1,post-punk
15460,Failures - 2010 Remaster,Joy Division,1,rock
15461,Failures - 2010 Remaster,Joy Division,1,uk post-punk
15466,Faith (with Dolly Parton) [feat. Mr. Probz],Galantis,1,big room
15467,Faith (with Dolly Parton) [feat. Mr. Probz],Galantis,1,dance pop
15468,Faith (with Dolly Parton) [feat. Mr. Probz],Galantis,1,edm
15470,Faith (with Dolly Parton) [feat. Mr. Probz],Galantis,1,pop
15492,Fake I.D.,Joyce Manor,1,indie rock
15471,Faith (with Dolly Parton) [feat. Mr. Probz],Galantis,1,tropical house
15486,Fake Empire,The National,1,chamber pop
15487,Fake Empire,The National,1,indie rock
15488,Fake Empire,The National,1,modern rock
15489,Fake I.D.,Joyce Manor,1,alternative emo
15490,Fake I.D.,Joyce Manor,1,emo
15491,Fake I.D.,Joyce Manor,1,indie punk
15527,Fall Back Fools (feat. Max),Taylor Bennett,1,underground hip hop
15529,Fall Down,Crumb,1,neo-psychedelic
15580,Fame - 1999 Remaster,David Bowie,1,album rock
15530,Fall In Love,Yuno,1,gamecore
15558,Falling Down The Stairs Of Your Smile,The New Pornographers,1,modern power pop
15559,Falling Down The Stairs Of Your Smile,The New Pornographers,1,modern rock
15560,Falling Down The Stairs Of Your Smile,The New Pornographers,1,noise pop
15561,Falling Down The Stairs Of Your Smile,The New Pornographers,1,stomp and holler
15562,Falling Down The Stairs Of Your Smile,The New Pornographers,1,vancouver indie
15566,Falling in Love Again,Joyce Manor,1,alternative emo
15567,Falling in Love Again,Joyce Manor,1,emo
15568,Falling in Love Again,Joyce Manor,1,indie punk
15569,Falling in Love Again,Joyce Manor,1,indie rock
15570,Falling in Love Again,Joyce Manor,1,pop punk
15573,False Alarm,The Head and the Heart,1,folk-pop
15574,False Alarm,The Head and the Heart,1,indie folk
15575,False Alarm,The Head and the Heart,1,indie pop
15576,False Alarm,The Head and the Heart,1,neo mellow
15577,False Alarm,The Head and the Heart,1,new americana
15578,False Alarm,The Head and the Heart,1,seattle indie
15579,False Alarm,The Head and the Heart,1,stomp and holler
15557,Falling Down The Stairs Of Your Smile,The New Pornographers,1,indie rock
15556,Falling Down The Stairs Of Your Smile,The New Pornographers,1,indie pop
15555,Falling Down The Stairs Of Your Smile,The New Pornographers,1,indie folk
15545,Falling Ashes,Slowdive,1,noise pop
15531,Fall In Love,Yuno,1,jacksonville indie
15532,Fall On Us,Todd Dulaney,1,gospel
15533,Fall On Us,Todd Dulaney,1,praise
15541,Falling Ashes,Slowdive,1,alternative rock
15542,Falling Ashes,Slowdive,1,art pop
15543,Falling Ashes,Slowdive,1,dream pop
15544,Falling Ashes,Slowdive,1,indie rock
15546,Falling Ashes,Slowdive,1,nu gaze
15554,Falling Down The Stairs Of Your Smile,The New Pornographers,1,chamber pop
15547,Falling Ashes,Slowdive,1,post-rock
15548,Falling Ashes,Slowdive,1,reading indie
15549,Falling Ashes,Slowdive,1,shoegaze
15550,Falling Ashes,Slowdive,1,slow core
15551,Falling Down The Stairs Of Your Smile,The New Pornographers,1,alternative rock
15552,Falling Down The Stairs Of Your Smile,The New Pornographers,1,anti-folk
15553,Falling Down The Stairs Of Your Smile,The New Pornographers,1,canadian indie
15777,Fazers,King Geedorah,1,hip hop
15785,Feast (Stove Freestyle),Alex Wiley,1,chicago rap
15786,Feast (Stove Freestyle),Alex Wiley,1,deep underground hip hop
16050,Fetch The Bolt Cutters,Fiona Apple,1,art pop
15983,Feels Right,Carly Rae Jepsen,1,dance pop
15984,Feels Right,Carly Rae Jepsen,1,electropop
15985,Feels Right,Carly Rae Jepsen,1,indie poptimism
15986,Feels Right,Carly Rae Jepsen,1,pop
15987,Feels Right,Carly Rae Jepsen,1,post-teen pop
15997,Fell In Love With A Girl,The White Stripes,1,alternative rock
15998,Fell In Love With A Girl,The White Stripes,1,blues rock
15999,Fell In Love With A Girl,The White Stripes,1,garage rock
16000,Fell In Love With A Girl,The White Stripes,1,modern blues rock
16001,Fell In Love With A Girl,The White Stripes,1,modern rock
16002,Fell In Love With A Girl,The White Stripes,1,permanent wave
16003,Fell In Love With A Girl,The White Stripes,1,punk blues
16004,Fell In Love With A Girl,The White Stripes,1,rock
16014,Fergalicious,Fergie,1,dance pop
16015,Fergalicious,Fergie,1,pop
16016,Fergalicious,Fergie,1,post-teen pop
16017,Fergalicious,Fergie,1,r&b
15982,Feels Right,Carly Rae Jepsen,1,canadian pop
15977,Feels Like Home,Caamp,1,stomp and holler
15976,Feels Like Home,Caamp,1,new americana
15937,Feelin Low (F*ckboy Blues),Peach Pit,1,indie pop
15930,Feelin,Q-Tip,1,hip hop
15931,Feelin,Q-Tip,1,neo soul
15932,Feelin,Q-Tip,1,queens hip hop
15933,Feelin Good Again,Robert Earl Keen,1,country rock
15934,Feelin Good Again,Robert Earl Keen,1,outlaw country
15935,Feelin Good Again,Robert Earl Keen,1,roots rock
15936,Feelin Good Again,Robert Earl Keen,1,texas country
15938,Feelin Low (F*ckboy Blues),Peach Pit,1,modern rock
15975,Feels Like Home,Caamp,1,indie folk
15939,Feelin Low (F*ckboy Blues),Peach Pit,1,vancouver indie
15967,Feelings Locked up Tight,HALA,1,indie garage rock
15968,Feels - Jai Wolf Remix,Kiiara,1,electropop
15969,Feels - Jai Wolf Remix,Kiiara,1,indie poptimism
15970,Feels - Jai Wolf Remix,Kiiara,1,indietronica
15971,Feels - Jai Wolf Remix,Kiiara,1,pop
15972,Feels - Jai Wolf Remix,Kiiara,1,post-teen pop
16018,Fergalicious,Fergie,1,urban contemporary
16051,Fetch The Bolt Cutters,Fiona Apple,1,chamber pop
15787,Feast (Stove Freestyle),Alex Wiley,1,underground hip hop
16052,Fetch The Bolt Cutters,Fiona Apple,1,indie pop
16095,Fields of Blue - Audiotree Live Version,Tennis,1,chillwave
16096,Fields of Blue - Audiotree Live Version,Tennis,1,denver indie
16097,Fields of Blue - Audiotree Live Version,Tennis,1,dream pop
16098,Fields of Blue - Audiotree Live Version,Tennis,1,electropop
16099,Fields of Blue - Audiotree Live Version,Tennis,1,experimental pop
16100,Fields of Blue - Audiotree Live Version,Tennis,1,indie pop
16101,Fields of Blue - Audiotree Live Version,Tennis,1,indie rock
16102,Fields of Blue - Audiotree Live Version,Tennis,1,indie surf
16103,Fields of Blue - Audiotree Live Version,Tennis,1,shimmer pop
16125,Fight the Feeling,Mac Miller,1,hip hop
16126,Fight the Feeling,Mac Miller,1,pittsburgh rap
16127,Fight the Feeling,Mac Miller,1,rap
16148,Figure 8,Peach Pit,1,indie pop
16149,Figure 8,Peach Pit,1,modern rock
16150,Figure 8,Peach Pit,1,vancouver indie
16151,"Fill In The Blank (Live at the Newport Music Hall, Columbus, OH)",Car Seat Headrest,1,alternative rock
16152,"Fill In The Blank (Live at the Newport Music Hall, Columbus, OH)",Car Seat Headrest,1,anti-folk
16094,Fields of Blue - Audiotree Live Version,Tennis,1,chamber pop
16093,Fields of Blue - Audiotree Live Version,Tennis,1,art pop
16070,Fever,Ray Charles,1,vocal jazz
16060,Feva,Q-Tip,1,hardcore hip hop
16053,Fetch The Bolt Cutters,Fiona Apple,1,lilith
16054,Fetch The Bolt Cutters,Fiona Apple,1,permanent wave
16055,Fetch The Bolt Cutters,Fiona Apple,1,piano rock
16056,Fetch The Bolt Cutters,Fiona Apple,1,pop rock
16057,Fetch The Bolt Cutters,Fiona Apple,1,singer-songwriter
16058,Feva,Q-Tip,1,alternative hip hop
16059,Feva,Q-Tip,1,east coast hip hop
16061,Feva,Q-Tip,1,hip hop
16069,Fever,Ray Charles,1,soul blues
16062,Feva,Q-Tip,1,neo soul
16063,Feva,Q-Tip,1,queens hip hop
16064,Fever,Ray Charles,1,adult standards
16065,Fever,Ray Charles,1,classic soul
16066,Fever,Ray Charles,1,jazz blues
16067,Fever,Ray Charles,1,piano blues
16068,Fever,Ray Charles,1,soul
15929,Feelin,Q-Tip,1,hardcore hip hop
15928,Feelin,Q-Tip,1,east coast hip hop
15927,Feelin,Q-Tip,1,alternative hip hop
15926,Feel the Way I Do,The Jungle Giants,1,indietronica
15808,Feedaloodum Beedle Dot (feat. Mick Jones),The Flaming Lips,1,garage rock
15809,Feedaloodum Beedle Dot (feat. Mick Jones),The Flaming Lips,1,indie pop
15810,Feedaloodum Beedle Dot (feat. Mick Jones),The Flaming Lips,1,indie rock
15811,Feedaloodum Beedle Dot (feat. Mick Jones),The Flaming Lips,1,modern rock
15812,Feedaloodum Beedle Dot (feat. Mick Jones),The Flaming Lips,1,noise pop
15813,Feedaloodum Beedle Dot (feat. Mick Jones),The Flaming Lips,1,okc indie
15814,Feedaloodum Beedle Dot (feat. Mick Jones),The Flaming Lips,1,rock
15818,Feel A Way,H.E.R.,1,pop
15819,Feel A Way,H.E.R.,1,r&b
15820,Feel Good (feat. Russ Liquid),Gibbz,1,indie poptimism
15836,Feel It In The Air,Beanie Sigel,1,battle rap
15837,Feel It In The Air,Beanie Sigel,1,east coast hip hop
15838,Feel It In The Air,Beanie Sigel,1,gangster rap
15839,Feel It In The Air,Beanie Sigel,1,hardcore hip hop
15840,Feel It In The Air,Beanie Sigel,1,hip hop
15841,Feel It In The Air,Beanie Sigel,1,hip pop
15842,Feel It In The Air,Beanie Sigel,1,philly rap
15807,Feedaloodum Beedle Dot (feat. Mick Jones),The Flaming Lips,1,chamber pop
15806,Feedaloodum Beedle Dot (feat. Mick Jones),The Flaming Lips,1,art rock
15805,Feedaloodum Beedle Dot (feat. Mick Jones),The Flaming Lips,1,alternative rock
15795,Feather,Little Dragon,1,escape room
15788,Feather,Little Dragon,1,alternative dance
15789,Feather,Little Dragon,1,alternative r&b
15790,Feather,Little Dragon,1,art pop
15791,Feather,Little Dragon,1,chillwave
15792,Feather,Little Dragon,1,downtempo
15793,Feather,Little Dragon,1,electronica
15794,Feather,Little Dragon,1,electropop
15796,Feather,Little Dragon,1,gothenburg indie
15804,Feathered Indians,Tyler Childers,1,outlaw country
15797,Feather,Little Dragon,1,indie soul
15798,Feather,Little Dragon,1,indietronica
15799,Feather,Little Dragon,1,new rave
15800,Feather,Little Dragon,1,swedish electropop
15801,Feather,Little Dragon,1,swedish synthpop
15802,Feather,Little Dragon,1,trip hop
15803,Feathered Indians,Tyler Childers,1,kentucky indie
15843,Feel It In The Air,Beanie Sigel,1,pop rap
15844,Feel It In The Air,Beanie Sigel,1,rap
15845,Feel It In The Air,Beanie Sigel,1,southern hip hop
15901,"Feel like a Stranger - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",Grateful Dead,1,country rock
15881,Feel So Bad,Lightnin Hopkins,1,blues
15882,Feel So Bad,Lightnin Hopkins,1,country blues
15883,Feel So Bad,Lightnin Hopkins,1,delta blues
15884,Feel So Bad,Lightnin Hopkins,1,texas blues
15885,Feel So Bad,Lightnin Hopkins,1,traditional blues
15899,"Feel like a Stranger - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",Grateful Dead,1,classic rock
15900,"Feel like a Stranger - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",Grateful Dead,1,cosmic american
15902,"Feel like a Stranger - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",Grateful Dead,1,folk rock
15879,Feel Right (feat. Mystikal),Mark Ronson,1,post-teen pop
15903,"Feel like a Stranger - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",Grateful Dead,1,jam band
15904,"Feel like a Stranger - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",Grateful Dead,1,mellow gold
15905,"Feel like a Stranger - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",Grateful Dead,1,psychedelic rock
15906,"Feel like a Stranger - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",Grateful Dead,1,rock
15907,"Feel like a Stranger - Live at Oakland Coliseum Arena, Oakland, CA, December 16, 1992",Grateful Dead,1,roots rock
15924,Feel the Way I Do,The Jungle Giants,1,australian indie
15925,Feel the Way I Do,The Jungle Giants,1,australian pop
15880,Feel So Bad,Lightnin Hopkins,1,acoustic blues
15878,Feel Right (feat. Mystikal),Mark Ronson,1,pop
15846,Feel It In The Air,Beanie Sigel,1,trap
15860,Feel Like I Do,Disclosure,1,pop
15853,Feel It Still - Medasin Remix,Portugal. The Man,1,indie pop
15854,Feel It Still - Medasin Remix,Portugal. The Man,1,indie rock
15855,Feel It Still - Medasin Remix,Portugal. The Man,1,indietronica
15856,Feel It Still - Medasin Remix,Portugal. The Man,1,modern alternative rock
15857,Feel It Still - Medasin Remix,Portugal. The Man,1,modern rock
15858,Feel It Still - Medasin Remix,Portugal. The Man,1,rock
15859,Feel Like I Do,Disclosure,1,house
15861,Feel Like I Do,Disclosure,1,tropical house
15877,Feel Right (feat. Mystikal),Mark Ronson,1,dance pop
15862,Feel Like I Do,Disclosure,1,uk dance
15871,Feel No Ways,Drake,1,canadian hip hop
15872,Feel No Ways,Drake,1,canadian pop
15873,Feel No Ways,Drake,1,hip hop
15874,Feel No Ways,Drake,1,pop rap
15875,Feel No Ways,Drake,1,rap
15876,Feel No Ways,Drake,1,toronto rap
9373,Cinco De Mayo Shit Show,Marietta,1,indie punk
9371,Cinco De Mayo Shit Show,Marietta,1,diy emo
38329,"Playing in the Band - Live at Curtis Hixon Convention Center, Tampa, FL, December 19, 1973",Grateful Dead,1,rock
3321,Ask Me Why - Remastered 2009,The Beatles,1,merseybeat
3292,Ashes,Yo La Tengo,1,anti-folk
3293,Ashes,Yo La Tengo,1,art pop
3294,Ashes,Yo La Tengo,1,chamber pop
3295,Ashes,Yo La Tengo,1,dream pop
3296,Ashes,Yo La Tengo,1,freak folk
3297,Ashes,Yo La Tengo,1,indie folk
3298,Ashes,Yo La Tengo,1,indie pop
3299,Ashes,Yo La Tengo,1,indie rock
3300,Ashes,Yo La Tengo,1,lo-fi
3301,Ashes,Yo La Tengo,1,new jersey indie
3302,Ashes,Yo La Tengo,1,noise pop
3303,Ashes,Yo La Tengo,1,permanent wave
3304,Ashes,Yo La Tengo,1,slow core
3316,Ashin’ Kusher,Kid Cudi,1,hip hop
3317,Ashin’ Kusher,Kid Cudi,1,pop rap
3318,Ashin’ Kusher,Kid Cudi,1,rap
3319,Ask Me Why - Remastered 2009,The Beatles,1,british invasion
3291,Ashes,Yo La Tengo,1,alternative rock
3285,Ascension (Dont Ever Wonder),Maxwell,1,urban contemporary
3284,Ascension (Dont Ever Wonder),Maxwell,1,soul
3269,As The World Turns,Eminem,1,rap
3243,"Around and Around - Live at Springfield Civic Center Arena, Springfield, MA, May 11, 1978",Grateful Dead,1,roots rock
3244,Arrebol,Lionel Scardino,1,neo-classical
3255,As I Was Saying,Jack Johnson,1,neo mellow
3256,As I Was Saying - Commentary Version,Jack Johnson,1,neo mellow
3266,As The World Turns,Eminem,1,detroit hip hop
3267,As The World Turns,Eminem,1,g funk
3268,As The World Turns,Eminem,1,hip hop
3272,As the Romans Do (Live in Berlin),Theo Katzman,1,modern funk
3283,Ascension (Dont Ever Wonder),Maxwell,1,r&b
3273,As the Romans Do (Live in Berlin),Theo Katzman,1,retro soul
3277,Ascension (Dont Ever Wonder),Maxwell,1,dance pop
3278,Ascension (Dont Ever Wonder),Maxwell,1,funk
3279,Ascension (Dont Ever Wonder),Maxwell,1,hip pop
3280,Ascension (Dont Ever Wonder),Maxwell,1,neo soul
3281,Ascension (Dont Ever Wonder),Maxwell,1,new jack swing
3282,Ascension (Dont Ever Wonder),Maxwell,1,quiet storm
3320,Ask Me Why - Remastered 2009,The Beatles,1,classic rock
3322,Ask Me Why - Remastered 2009,The Beatles,1,psychedelic rock
3241,"Around and Around - Live at Springfield Civic Center Arena, Springfield, MA, May 11, 1978",Grateful Dead,1,psychedelic rock
3323,Ask Me Why - Remastered 2009,The Beatles,1,rock
3367,At Home Now,Born Ruffians,1,canadian indie
3368,At Home Now,Born Ruffians,1,chamber pop
3369,At Home Now,Born Ruffians,1,indie pop
3370,At Home Now,Born Ruffians,1,indie rock
3371,At Home Now,Born Ruffians,1,modern rock
3372,At Home Now,Born Ruffians,1,shimmer pop
3373,At Home Now,Born Ruffians,1,stomp and holler
3374,At Home Now,Born Ruffians,1,toronto indie
3381,"At Last, Sunrise",Maree Docia,1,background music
